Id,Année,Campagne,Date,Période BACI,Saison,Site,Client,Utilise analyse,,,,,,,,,
KNS_KONIAMBO_05_2012_PK4_T05,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK4_T07,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK4_T09,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_Q01,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_Q02,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_Q03,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_Q04,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_Q05,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_T01,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_T03,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_T05,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_T07,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PK5_T09,2012,S_2012,15/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_Q01,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_Q02,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_Q03,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_Q04,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_Q05,2012,S_2012,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_T01,2012,S_2012,11/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_T03,2012,S_2012,11/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_T05,2012,S_2012,11/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_T07,2012,S_2012,11/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2012_PV3B_T09,2012,S_2012,11/05/2012,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_T01,2013,S_2013,16/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_T03,2013,S_2013,16/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_T05,2013,S_2013,16/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_T07,2013,S_2013,16/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_CLC2_T09,2013,S_2013,16/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_T01,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_T03,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_T05,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_T07,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD01_T09,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_T01,2013,S_2013,7/05/2012,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_T03,2013,S_2013,7/05/2012,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_T05,2013,S_2013,7/05/2012,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_T07,2013,S_2013,7/05/2012,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD23_T09,2013,S_2013,7/05/2012,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_T01,2013,S_2013,27/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_T03,2013,S_2013,27/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_T05,2013,S_2013,27/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_T07,2013,S_2013,27/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD24_T09,2013,S_2013,27/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_T01,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_T03,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_T05,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_T07,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD37_T09,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_T01,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_T03,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_T05,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_T07,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_IRD57_T09,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_T01,2013,S_2013,9/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_T03,2013,S_2013,9/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_T05,2013,S_2013,9/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_T07,2013,S_2013,9/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS04_T09,2013,S_2013,9/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_T01,2013,S_2013,3/06/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_T03,2013,S_2013,3/06/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_T05,2013,S_2013,3/06/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_T07,2013,S_2013,3/06/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS05_T09,2013,S_2013,3/06/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_T01,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_T03,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_T05,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_T07,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KNS06_T09,2013,S_2013,17/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_KO4_T01,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KO4_T03,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KO4_T05,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KO4_T07,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_KO4_T09,2013,S_2013,20/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_T01,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_T03,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_T05,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_T07,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG1B_T09,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_T01,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_T03,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_T05,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_T07,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG2B_T09,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_T01,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_T03,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_T05,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_T07,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG5B_T09,2013,S_2013,8/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG6B_T01,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG6B_T03,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG6B_T05,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG6B_T07,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG6B_T09,2013,S_2013,6/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_T01,2013,S_2013,7/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_T03,2013,S_2013,7/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_T05,2013,S_2013,7/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_T07,2013,S_2013,7/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_LG7B_T09,2013,S_2013,7/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T01,2013,S_2013,14/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T03,2013,S_2013,14/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T05,2013,S_2013,14/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T07,2013,S_2013,14/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK3_T09,2013,S_2013,14/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T01,2013,S_2013,15/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T03,2013,S_2013,15/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T05,2013,S_2013,15/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T07,2013,S_2013,15/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OBRK5A_T09,2013,S_2013,15/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T01,2013,S_2013,10/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T03,2013,S_2013,10/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T05,2013,S_2013,10/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T07,2013,S_2013,10/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF2C_T09,2013,S_2013,10/05/2013,,Chaude,KONIAMBO,KNS,Oui,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_Q01,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_Q02,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_Q03,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_Q04,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_Q05,2013,S_2013,DDD,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T01,2013,S_2013,13/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
KNS_KONIAMBO_05_2013_OF3C_T03,2013,S_2013,13/05/2013,,Chaude,KONIAMBO,KNS,Non,,,,,,,,,
